year,gennme,state,halfyear,totalRX
2016,Aclidinium Bromide,AK,1,38
2016,Albuterol Sulfate/Ipratropium Bromide,AK,1,2098
2016,Arformoterol Tartrate,AK,1,20
2016,Formoterol Fumarate,AK,1,58
2016,Indacaterol Maleate,AK,1,20
2016,Roflumilast,AK,1,93
2016,Aclidinium Bromide,AK,2,35
2016,Albuterol Sulfate/Ipratropium Bromide,AK,2,2335
2016,Arformoterol Tartrate,AK,2,20
2016,Formoterol Fumarate,AK,2,55
2016,Indacaterol Maleate,AK,2,20
2016,Roflumilast,AK,2,110
2016,Aclidinium Bromide,AL,1,60
2016,Albuterol Sulfate/Ipratropium Bromide,AL,1,11163
2016,Arformoterol Tartrate,AL,1,1213
2016,Formoterol Fumarate,AL,1,559
2016,Roflumilast,AL,1,846
2016,Aclidinium Bromide,AL,2,55
2016,Albuterol Sulfate/Ipratropium Bromide,AL,2,10010
2016,Arformoterol Tartrate,AL,2,1380
2016,Formoterol Fumarate,AL,2,280
2016,Roflumilast,AL,2,784
2016,Aclidinium Bromide,AR,1,209
2016,Albuterol Sulfate/Ipratropium Bromide,AR,1,2924
2016,Arformoterol Tartrate,AR,1,81
2016,Formoterol Fumarate,AR,1,65
2016,Indacaterol Maleate,AR,1,10
2016,Roflumilast,AR,1,148
2016,Aclidinium Bromide,AR,2,165
2016,Albuterol Sulfate/Ipratropium Bromide,AR,2,2748
2016,Arformoterol Tartrate,AR,2,56
2016,Formoterol Fumarate,AR,2,30
2016,Roflumilast,AR,2,114
2016,Aclidinium Bromide,AZ,1,1102
2016,Albuterol Sulfate/Ipratropium Bromide,AZ,1,15915
2016,Arformoterol Tartrate,AZ,1,352
2016,Formoterol Fumarate,AZ,1,309
2016,Indacaterol Maleate,AZ,1,49
2016,Roflumilast,AZ,1,342
2016,Aclidinium Bromide,AZ,2,294
2016,Albuterol Sulfate/Ipratropium Bromide,AZ,2,11953
2016,Arformoterol Tartrate,AZ,2,348
2016,Formoterol Fumarate,AZ,2,184
2016,Indacaterol Maleate,AZ,2,55
2016,Roflumilast,AZ,2,307
2016,Aclidinium Bromide,CA,1,7057
2016,Albuterol Sulfate/Ipratropium Bromide,CA,1,58135
2016,Arformoterol Tartrate,CA,1,390
2016,Formoterol Fumarate,CA,1,583
2016,Indacaterol Maleate,CA,1,30
2016,Roflumilast,CA,1,1334
2016,Aclidinium Bromide,CA,2,6632
2016,Albuterol Sulfate/Ipratropium Bromide,CA,2,56610
2016,Arformoterol Tartrate,CA,2,465
2016,Formoterol Fumarate,CA,2,372
2016,Indacaterol Maleate,CA,2,40
2016,Roflumilast,CA,2,1429
2016,Aclidinium Bromide,CO,1,154
2016,Albuterol Sulfate/Ipratropium Bromide,CO,1,11523
2016,Arformoterol Tartrate,CO,1,101
2016,Formoterol Fumarate,CO,1,155
2016,Indacaterol Maleate,CO,1,20
2016,Roflumilast,CO,1,263
2016,Aclidinium Bromide,CO,2,124
2016,Albuterol Sulfate/Ipratropium Bromide,CO,2,8932
2016,Arformoterol Tartrate,CO,2,99
2016,Formoterol Fumarate,CO,2,101
2016,Indacaterol Maleate,CO,2,10
2016,Roflumilast,CO,2,214
2016,Aclidinium Bromide,CT,1,392
2016,Albuterol Sulfate/Ipratropium Bromide,CT,1,14358
2016,Arformoterol Tartrate,CT,1,752
2016,Formoterol Fumarate,CT,1,329
2016,Indacaterol Maleate,CT,1,20
2016,Roflumilast,CT,1,623
2016,Aclidinium Bromide,CT,2,341
2016,Albuterol Sulfate/Ipratropium Bromide,CT,2,10345
2016,Arformoterol Tartrate,CT,2,726
2016,Formoterol Fumarate,CT,2,345
2016,Indacaterol Maleate,CT,2,20
2016,Roflumilast,CT,2,598
2016,Aclidinium Bromide,DC,1,50
2016,Albuterol Sulfate/Ipratropium Bromide,DC,1,2294
2016,Arformoterol Tartrate,DC,1,50
2016,Formoterol Fumarate,DC,1,247
2016,Roflumilast,DC,1,60
2016,Aclidinium Bromide,DC,2,30
2016,Albuterol Sulfate/Ipratropium Bromide,DC,2,2154
2016,Arformoterol Tartrate,DC,2,40
2016,Formoterol Fumarate,DC,2,50
2016,Roflumilast,DC,2,70
2016,Aclidinium Bromide,DE,1,51
2016,Albuterol Sulfate/Ipratropium Bromide,DE,1,2255
2016,Arformoterol Tartrate,DE,1,40
2016,Formoterol Fumarate,DE,1,84
2016,Roflumilast,DE,1,140
2016,Aclidinium Bromide,DE,2,80
2016,Albuterol Sulfate/Ipratropium Bromide,DE,2,2476
2016,Arformoterol Tartrate,DE,2,40
2016,Formoterol Fumarate,DE,2,50
2016,Roflumilast,DE,2,117
2016,Aclidinium Bromide,FL,1,200
2016,Albuterol Sulfate/Ipratropium Bromide,FL,1,16560
2016,Arformoterol Tartrate,FL,1,275
2016,Formoterol Fumarate,FL,1,184
2016,Roflumilast,FL,1,2497
2016,Aclidinium Bromide,FL,2,171
2016,Albuterol Sulfate/Ipratropium Bromide,FL,2,17140
2016,Arformoterol Tartrate,FL,2,238
2016,Formoterol Fumarate,FL,2,146
2016,Roflumilast,FL,2,2478
2016,Aclidinium Bromide,GA,1,604
2016,Albuterol Sulfate/Ipratropium Bromide,GA,1,13838
2016,Arformoterol Tartrate,GA,1,222
2016,Formoterol Fumarate,GA,1,203
2016,Indacaterol Maleate,GA,1,20
2016,Roflumilast,GA,1,639
2016,Aclidinium Bromide,GA,2,646
2016,Albuterol Sulfate/Ipratropium Bromide,GA,2,14433
2016,Arformoterol Tartrate,GA,2,312
2016,Formoterol Fumarate,GA,2,88
2016,Indacaterol Maleate,GA,2,20
2016,Roflumilast,GA,2,684
2016,Aclidinium Bromide,HI,1,103
2016,Albuterol Sulfate/Ipratropium Bromide,HI,1,2423
2016,Arformoterol Tartrate,HI,1,20
2016,Formoterol Fumarate,HI,1,56
2016,Indacaterol Maleate,HI,1,10
2016,Roflumilast,HI,1,20
2016,Aclidinium Bromide,HI,2,77
2016,Albuterol Sulfate/Ipratropium Bromide,HI,2,2827
2016,Arformoterol Tartrate,HI,2,30
2016,Formoterol Fumarate,HI,2,60
2016,Indacaterol Maleate,HI,2,20
2016,Roflumilast,HI,2,28
2016,Aclidinium Bromide,IA,1,166
2016,Albuterol Sulfate/Ipratropium Bromide,IA,1,9935
2016,Arformoterol Tartrate,IA,1,510
2016,Formoterol Fumarate,IA,1,211
2016,Roflumilast,IA,1,464
2016,Aclidinium Bromide,IA,2,84
2016,Albuterol Sulfate/Ipratropium Bromide,IA,2,8286
2016,Arformoterol Tartrate,IA,2,451
2016,Formoterol Fumarate,IA,2,95
2016,Roflumilast,IA,2,340
2016,Aclidinium Bromide,ID,1,25
2016,Albuterol Sulfate/Ipratropium Bromide,ID,1,3795
2016,Arformoterol Tartrate,ID,1,452
2016,Formoterol Fumarate,ID,1,327
2016,Roflumilast,ID,1,114
2016,Aclidinium Bromide,ID,2,40
2016,Albuterol Sulfate/Ipratropium Bromide,ID,2,3509
2016,Arformoterol Tartrate,ID,2,404
2016,Formoterol Fumarate,ID,2,196
2016,Roflumilast,ID,2,101
2016,Aclidinium Bromide,IL,1,7382
2016,Albuterol Sulfate/Ipratropium Bromide,IL,1,32375
2016,Arformoterol Tartrate,IL,1,1639
2016,Formoterol Fumarate,IL,1,838
2016,Indacaterol Maleate,IL,1,20
2016,Roflumilast,IL,1,558
2016,Aclidinium Bromide,IL,2,6424
2016,Albuterol Sulfate/Ipratropium Bromide,IL,2,30573
2016,Arformoterol Tartrate,IL,2,2048
2016,Formoterol Fumarate,IL,2,581
2016,Indacaterol Maleate,IL,2,20
2016,Roflumilast,IL,2,523
2016,Aclidinium Bromide,IN,1,740
2016,Albuterol Sulfate/Ipratropium Bromide,IN,1,26654
2016,Arformoterol Tartrate,IN,1,1455
2016,Formoterol Fumarate,IN,1,715
2016,Indacaterol Maleate,IN,1,10
2016,Roflumilast,IN,1,1246
2016,Aclidinium Bromide,IN,2,619
2016,Albuterol Sulfate/Ipratropium Bromide,IN,2,24528
2016,Arformoterol Tartrate,IN,2,1531
2016,Formoterol Fumarate,IN,2,474
2016,Roflumilast,IN,2,1283
2016,Aclidinium Bromide,KS,1,157
2016,Albuterol Sulfate/Ipratropium Bromide,KS,1,5096
2016,Arformoterol Tartrate,KS,1,597
2016,Formoterol Fumarate,KS,1,166
2016,Roflumilast,KS,1,443
2016,Aclidinium Bromide,KS,2,170
2016,Albuterol Sulfate/Ipratropium Bromide,KS,2,6058
2016,Arformoterol Tartrate,KS,2,742
2016,Formoterol Fumarate,KS,2,190
2016,Roflumilast,KS,2,498
2016,Aclidinium Bromide,KY,1,14052
2016,Albuterol Sulfate/Ipratropium Bromide,KY,1,33460
2016,Arformoterol Tartrate,KY,1,91
2016,Formoterol Fumarate,KY,1,433
2016,Indacaterol Maleate,KY,1,20
2016,Roflumilast,KY,1,1633
2016,Aclidinium Bromide,KY,2,14965
2016,Albuterol Sulfate/Ipratropium Bromide,KY,2,31790
2016,Arformoterol Tartrate,KY,2,110
2016,Formoterol Fumarate,KY,2,187
2016,Indacaterol Maleate,KY,2,20
2016,Roflumilast,KY,2,348
2016,Aclidinium Bromide,LA,1,1376
2016,Albuterol Sulfate/Ipratropium Bromide,LA,1,9916
2016,Arformoterol Tartrate,LA,1,95
2016,Formoterol Fumarate,LA,1,128
2016,Indacaterol Maleate,LA,1,10
2016,Roflumilast,LA,1,564
2016,Aclidinium Bromide,LA,2,1481
2016,Albuterol Sulfate/Ipratropium Bromide,LA,2,11345
2016,Arformoterol Tartrate,LA,2,110
2016,Formoterol Fumarate,LA,2,88
2016,Indacaterol Maleate,LA,2,20
2016,Roflumilast,LA,2,538
2016,Aclidinium Bromide,MA,1,785
2016,Albuterol Sulfate/Ipratropium Bromide,MA,1,13589
2016,Arformoterol Tartrate,MA,1,312
2016,Formoterol Fumarate,MA,1,497
2016,Indacaterol Maleate,MA,1,20
2016,Roflumilast,MA,1,634
2016,Aclidinium Bromide,MA,2,864
2016,Albuterol Sulfate/Ipratropium Bromide,MA,2,13816
2016,Arformoterol Tartrate,MA,2,396
2016,Formoterol Fumarate,MA,2,386
2016,Indacaterol Maleate,MA,2,30
2016,Roflumilast,MA,2,686
2016,Aclidinium Bromide,MD,1,429
2016,Albuterol Sulfate/Ipratropium Bromide,MD,1,16651
2016,Arformoterol Tartrate,MD,1,70
2016,Formoterol Fumarate,MD,1,247
2016,Indacaterol Maleate,MD,1,103
2016,Roflumilast,MD,1,266
2016,Aclidinium Bromide,MD,2,550
2016,Albuterol Sulfate/Ipratropium Bromide,MD,2,15295
2016,Arformoterol Tartrate,MD,2,80
2016,Formoterol Fumarate,MD,2,104
2016,Indacaterol Maleate,MD,2,95
2016,Roflumilast,MD,2,264
2016,Aclidinium Bromide,ME,1,78
2016,Albuterol Sulfate/Ipratropium Bromide,ME,1,4210
2016,Arformoterol Tartrate,ME,1,143
2016,Formoterol Fumarate,ME,1,144
2016,Indacaterol Maleate,ME,1,20
2016,Roflumilast,ME,1,163
2016,Aclidinium Bromide,ME,2,71
2016,Albuterol Sulfate/Ipratropium Bromide,ME,2,3912
2016,Arformoterol Tartrate,ME,2,190
2016,Formoterol Fumarate,ME,2,88
2016,Indacaterol Maleate,ME,2,20
2016,Roflumilast,ME,2,164
2016,Aclidinium Bromide,MI,1,15103
2016,Albuterol Sulfate/Ipratropium Bromide,MI,1,18282
2016,Arformoterol Tartrate,MI,1,291
2016,Formoterol Fumarate,MI,1,363
2016,Indacaterol Maleate,MI,1,89
2016,Roflumilast,MI,1,624
2016,Aclidinium Bromide,MI,2,9720
2016,Albuterol Sulfate/Ipratropium Bromide,MI,2,18926
2016,Arformoterol Tartrate,MI,2,374
2016,Formoterol Fumarate,MI,2,267
2016,Indacaterol Maleate,MI,2,82
2016,Roflumilast,MI,2,547
2016,Aclidinium Bromide,MN,1,102
2016,Albuterol Sulfate/Ipratropium Bromide,MN,1,18432
2016,Arformoterol Tartrate,MN,1,747
2016,Formoterol Fumarate,MN,1,412
2016,Roflumilast,MN,1,265
2016,Aclidinium Bromide,MN,2,80
2016,Albuterol Sulfate/Ipratropium Bromide,MN,2,19404
2016,Arformoterol Tartrate,MN,2,828
2016,Formoterol Fumarate,MN,2,371
2016,Roflumilast,MN,2,281
2016,Aclidinium Bromide,MO,1,338
2016,Albuterol Sulfate/Ipratropium Bromide,MO,1,23196
2016,Arformoterol Tartrate,MO,1,380
2016,Formoterol Fumarate,MO,1,549
2016,Roflumilast,MO,1,2488
2016,Aclidinium Bromide,MO,2,335
2016,Albuterol Sulfate/Ipratropium Bromide,MO,2,24257
2016,Arformoterol Tartrate,MO,2,339
2016,Formoterol Fumarate,MO,2,333
2016,Roflumilast,MO,2,2634
2016,Aclidinium Bromide,MS,1,50
2016,Albuterol Sulfate/Ipratropium Bromide,MS,1,4485
2016,Arformoterol Tartrate,MS,1,84
2016,Formoterol Fumarate,MS,1,77
2016,Roflumilast,MS,1,164
2016,Aclidinium Bromide,MS,2,30
2016,Albuterol Sulfate/Ipratropium Bromide,MS,2,4414
2016,Arformoterol Tartrate,MS,2,93
2016,Formoterol Fumarate,MS,2,80
2016,Roflumilast,MS,2,127
2016,Aclidinium Bromide,MT,1,20
2016,Albuterol Sulfate/Ipratropium Bromide,MT,1,3614
2016,Arformoterol Tartrate,MT,1,143
2016,Formoterol Fumarate,MT,1,136
2016,Roflumilast,MT,1,79
2016,Aclidinium Bromide,MT,2,40
2016,Albuterol Sulfate/Ipratropium Bromide,MT,2,3628
2016,Arformoterol Tartrate,MT,2,30
2016,Formoterol Fumarate,MT,2,54
2016,Roflumilast,MT,2,79
2016,Aclidinium Bromide,NC,1,334
2016,Albuterol Sulfate/Ipratropium Bromide,NC,1,20700
2016,Arformoterol Tartrate,NC,1,446
2016,Formoterol Fumarate,NC,1,472
2016,Indacaterol Maleate,NC,1,10
2016,Roflumilast,NC,1,1239
2016,Aclidinium Bromide,NC,2,271
2016,Albuterol Sulfate/Ipratropium Bromide,NC,2,21204
2016,Arformoterol Tartrate,NC,2,436
2016,Formoterol Fumarate,NC,2,355
2016,Roflumilast,NC,2,1279
2016,Aclidinium Bromide,NE,1,68
2016,Albuterol Sulfate/Ipratropium Bromide,NE,1,3113
2016,Arformoterol Tartrate,NE,1,170
2016,Formoterol Fumarate,NE,1,50
2016,Roflumilast,NE,1,196
2016,Aclidinium Bromide,NE,2,40
2016,Albuterol Sulfate/Ipratropium Bromide,NE,2,2569
2016,Arformoterol Tartrate,NE,2,137
2016,Formoterol Fumarate,NE,2,30
2016,Roflumilast,NE,2,143
2016,Aclidinium Bromide,NH,1,396
2016,Albuterol Sulfate/Ipratropium Bromide,NH,1,3691
2016,Arformoterol Tartrate,NH,1,136
2016,Formoterol Fumarate,NH,1,112
2016,Roflumilast,NH,1,80
2016,Aclidinium Bromide,NH,2,436
2016,Albuterol Sulfate/Ipratropium Bromide,NH,2,3191
2016,Arformoterol Tartrate,NH,2,151
2016,Formoterol Fumarate,NH,2,90
2016,Roflumilast,NH,2,50
2016,Aclidinium Bromide,NJ,1,1104
2016,Albuterol Sulfate/Ipratropium Bromide,NJ,1,19046
2016,Arformoterol Tartrate,NJ,1,325
2016,Formoterol Fumarate,NJ,1,354
2016,Indacaterol Maleate,NJ,1,39
2016,Roflumilast,NJ,1,336
2016,Aclidinium Bromide,NJ,2,1257
2016,Albuterol Sulfate/Ipratropium Bromide,NJ,2,19227
2016,Arformoterol Tartrate,NJ,2,450
2016,Formoterol Fumarate,NJ,2,149
2016,Indacaterol Maleate,NJ,2,44
2016,Roflumilast,NJ,2,309
2016,Aclidinium Bromide,NM,1,580
2016,Albuterol Sulfate/Ipratropium Bromide,NM,1,3479
2016,Arformoterol Tartrate,NM,1,10
2016,Formoterol Fumarate,NM,1,64
2016,Indacaterol Maleate,NM,1,17
2016,Roflumilast,NM,1,30
2016,Aclidinium Bromide,NM,2,786
2016,Albuterol Sulfate/Ipratropium Bromide,NM,2,5117
2016,Arformoterol Tartrate,NM,2,43
2016,Formoterol Fumarate,NM,2,63
2016,Indacaterol Maleate,NM,2,20
2016,Roflumilast,NM,2,125
2016,Aclidinium Bromide,NV,1,179
2016,Albuterol Sulfate/Ipratropium Bromide,NV,1,9067
2016,Arformoterol Tartrate,NV,1,87
2016,Formoterol Fumarate,NV,1,234
2016,Indacaterol Maleate,NV,1,20
2016,Roflumilast,NV,1,414
2016,Aclidinium Bromide,NV,2,118
2016,Albuterol Sulfate/Ipratropium Bromide,NV,2,7204
2016,Arformoterol Tartrate,NV,2,80
2016,Formoterol Fumarate,NV,2,100
2016,Indacaterol Maleate,NV,2,40
2016,Roflumilast,NV,2,342
2016,Aclidinium Bromide,NY,1,5149
2016,Albuterol Sulfate/Ipratropium Bromide,NY,1,56750
2016,Arformoterol Tartrate,NY,1,884
2016,Formoterol Fumarate,NY,1,1931
2016,Indacaterol Maleate,NY,1,199
2016,Roflumilast,NY,1,1820
2016,Aclidinium Bromide,NY,2,3148
2016,Albuterol Sulfate/Ipratropium Bromide,NY,2,46313
2016,Arformoterol Tartrate,NY,2,668
2016,Formoterol Fumarate,NY,2,675
2016,Indacaterol Maleate,NY,2,135
2016,Roflumilast,NY,2,1659
2016,Aclidinium Bromide,OH,1,32406
2016,Albuterol Sulfate/Ipratropium Bromide,OH,1,52058
2016,Arformoterol Tartrate,OH,1,1380
2016,Formoterol Fumarate,OH,1,1704
2016,Indacaterol Maleate,OH,1,107
2016,Roflumilast,OH,1,4072
2016,Aclidinium Bromide,OH,2,28535
2016,Albuterol Sulfate/Ipratropium Bromide,OH,2,49458
2016,Arformoterol Tartrate,OH,2,1369
2016,Formoterol Fumarate,OH,2,761
2016,Indacaterol Maleate,OH,2,168
2016,Roflumilast,OH,2,3854
2016,Aclidinium Bromide,OK,1,40
2016,Albuterol Sulfate/Ipratropium Bromide,OK,1,9382
2016,Arformoterol Tartrate,OK,1,1398
2016,Formoterol Fumarate,OK,1,140
2016,Roflumilast,OK,1,145
2016,Aclidinium Bromide,OK,2,20
2016,Albuterol Sulfate/Ipratropium Bromide,OK,2,9648
2016,Arformoterol Tartrate,OK,2,1598
2016,Formoterol Fumarate,OK,2,32
2016,Roflumilast,OK,2,131
2016,Aclidinium Bromide,OR,1,558
2016,Albuterol Sulfate/Ipratropium Bromide,OR,1,15195
2016,Arformoterol Tartrate,OR,1,166
2016,Formoterol Fumarate,OR,1,265
2016,Indacaterol Maleate,OR,1,20
2016,Roflumilast,OR,1,237
2016,Aclidinium Bromide,OR,2,580
2016,Albuterol Sulfate/Ipratropium Bromide,OR,2,13844
2016,Arformoterol Tartrate,OR,2,173
2016,Formoterol Fumarate,OR,2,124
2016,Roflumilast,OR,2,212
2016,Aclidinium Bromide,PA,1,3028
2016,Albuterol Sulfate/Ipratropium Bromide,PA,1,25456
2016,Arformoterol Tartrate,PA,1,570
2016,Formoterol Fumarate,PA,1,329
2016,Indacaterol Maleate,PA,1,41
2016,Roflumilast,PA,1,1514
2016,Aclidinium Bromide,PA,2,2335
2016,Albuterol Sulfate/Ipratropium Bromide,PA,2,23992
2016,Arformoterol Tartrate,PA,2,606
2016,Formoterol Fumarate,PA,2,263
2016,Indacaterol Maleate,PA,2,52
2016,Roflumilast,PA,2,1427
2016,Aclidinium Bromide,RI,1,71
2016,Albuterol Sulfate/Ipratropium Bromide,RI,1,2759
2016,Arformoterol Tartrate,RI,1,80
2016,Formoterol Fumarate,RI,1,80
2016,Indacaterol Maleate,RI,1,24
2016,Roflumilast,RI,1,108
2016,Aclidinium Bromide,RI,2,86
2016,Albuterol Sulfate/Ipratropium Bromide,RI,2,2820
2016,Arformoterol Tartrate,RI,2,70
2016,Formoterol Fumarate,RI,2,40
2016,Indacaterol Maleate,RI,2,38
2016,Roflumilast,RI,2,104
2016,Aclidinium Bromide,SC,1,1180
2016,Albuterol Sulfate/Ipratropium Bromide,SC,1,4706
2016,Arformoterol Tartrate,SC,1,90
2016,Formoterol Fumarate,SC,1,177
2016,Indacaterol Maleate,SC,1,20
2016,Roflumilast,SC,1,231
2016,Aclidinium Bromide,SC,2,1145
2016,Albuterol Sulfate/Ipratropium Bromide,SC,2,5200
2016,Arformoterol Tartrate,SC,2,89
2016,Formoterol Fumarate,SC,2,126
2016,Indacaterol Maleate,SC,2,10
2016,Roflumilast,SC,2,247
2016,Aclidinium Bromide,SD,1,20
2016,Albuterol Sulfate/Ipratropium Bromide,SD,1,2010
2016,Arformoterol Tartrate,SD,1,320
2016,Formoterol Fumarate,SD,1,53
2016,Roflumilast,SD,1,53
2016,Aclidinium Bromide,SD,2,30
2016,Albuterol Sulfate/Ipratropium Bromide,SD,2,1799
2016,Arformoterol Tartrate,SD,2,353
2016,Formoterol Fumarate,SD,2,30
2016,Roflumilast,SD,2,32
2016,Aclidinium Bromide,TN,1,102
2016,Albuterol Sulfate/Ipratropium Bromide,TN,1,18867
2016,Arformoterol Tartrate,TN,1,1822
2016,Formoterol Fumarate,TN,1,1123
2016,Indacaterol Maleate,TN,1,10
2016,Roflumilast,TN,1,343
2016,Aclidinium Bromide,TN,2,97
2016,Albuterol Sulfate/Ipratropium Bromide,TN,2,19122
2016,Arformoterol Tartrate,TN,2,2019
2016,Formoterol Fumarate,TN,2,830
2016,Indacaterol Maleate,TN,2,20
2016,Roflumilast,TN,2,356
2016,Aclidinium Bromide,TX,1,543
2016,Albuterol Sulfate/Ipratropium Bromide,TX,1,17916
2016,Arformoterol Tartrate,TX,1,764
2016,Formoterol Fumarate,TX,1,466
2016,Roflumilast,TX,1,1888
2016,Aclidinium Bromide,TX,2,569
2016,Albuterol Sulfate/Ipratropium Bromide,TX,2,17331
2016,Arformoterol Tartrate,TX,2,966
2016,Formoterol Fumarate,TX,2,344
2016,Indacaterol Maleate,TX,2,20
2016,Roflumilast,TX,2,2026
2016,Aclidinium Bromide,UT,1,534
2016,Albuterol Sulfate/Ipratropium Bromide,UT,1,2473
2016,Arformoterol Tartrate,UT,1,110
2016,Formoterol Fumarate,UT,1,60
2016,Roflumilast,UT,1,219
2016,Aclidinium Bromide,UT,2,411
2016,Albuterol Sulfate/Ipratropium Bromide,UT,2,2102
2016,Arformoterol Tartrate,UT,2,98
2016,Formoterol Fumarate,UT,2,96
2016,Roflumilast,UT,2,145
2016,Aclidinium Bromide,VA,1,966
2016,Albuterol Sulfate/Ipratropium Bromide,VA,1,15790
2016,Arformoterol Tartrate,VA,1,854
2016,Formoterol Fumarate,VA,1,538
2016,Indacaterol Maleate,VA,1,20
2016,Roflumilast,VA,1,524
2016,Aclidinium Bromide,VA,2,811
2016,Albuterol Sulfate/Ipratropium Bromide,VA,2,16727
2016,Arformoterol Tartrate,VA,2,1121
2016,Formoterol Fumarate,VA,2,490
2016,Indacaterol Maleate,VA,2,20
2016,Roflumilast,VA,2,488
2016,Aclidinium Bromide,VT,1,78
2016,Albuterol Sulfate/Ipratropium Bromide,VT,1,2498
2016,Arformoterol Tartrate,VT,1,75
2016,Formoterol Fumarate,VT,1,74
2016,Roflumilast,VT,1,102
2016,Aclidinium Bromide,VT,2,74
2016,Albuterol Sulfate/Ipratropium Bromide,VT,2,2375
2016,Arformoterol Tartrate,VT,2,104
2016,Formoterol Fumarate,VT,2,88
2016,Roflumilast,VT,2,84
2016,Aclidinium Bromide,WA,1,3595
2016,Albuterol Sulfate/Ipratropium Bromide,WA,1,15455
2016,Arformoterol Tartrate,WA,1,211
2016,Formoterol Fumarate,WA,1,512
2016,Indacaterol Maleate,WA,1,100
2016,Roflumilast,WA,1,312
2016,Aclidinium Bromide,WA,2,3824
2016,Albuterol Sulfate/Ipratropium Bromide,WA,2,16227
2016,Arformoterol Tartrate,WA,2,157
2016,Formoterol Fumarate,WA,2,250
2016,Indacaterol Maleate,WA,2,170
2016,Roflumilast,WA,2,324
2016,Aclidinium Bromide,WI,1,312
2016,Albuterol Sulfate/Ipratropium Bromide,WI,1,21527
2016,Arformoterol Tartrate,WI,1,491
2016,Formoterol Fumarate,WI,1,764
2016,Roflumilast,WI,1,703
2016,Aclidinium Bromide,WI,2,282
2016,Albuterol Sulfate/Ipratropium Bromide,WI,2,21744
2016,Arformoterol Tartrate,WI,2,454
2016,Formoterol Fumarate,WI,2,455
2016,Roflumilast,WI,2,795
2016,Aclidinium Bromide,WV,1,304
2016,Albuterol Sulfate/Ipratropium Bromide,WV,1,10898
2016,Arformoterol Tartrate,WV,1,375
2016,Formoterol Fumarate,WV,1,343
2016,Roflumilast,WV,1,548
2016,Aclidinium Bromide,WV,2,338
2016,Albuterol Sulfate/Ipratropium Bromide,WV,2,9721
2016,Arformoterol Tartrate,WV,2,225
2016,Formoterol Fumarate,WV,2,189
2016,Roflumilast,WV,2,622
2016,Aclidinium Bromide,WY,1,40
2016,Albuterol Sulfate/Ipratropium Bromide,WY,1,653
2016,Arformoterol Tartrate,WY,1,57
2016,Formoterol Fumarate,WY,1,40
2016,Roflumilast,WY,1,30
2016,Aclidinium Bromide,WY,2,10
2016,Albuterol Sulfate/Ipratropium Bromide,WY,2,1338
2016,Arformoterol Tartrate,WY,2,259
2016,Formoterol Fumarate,WY,2,75
2016,Roflumilast,WY,2,23
