year,gennme,prodnme,state,halfyear,suppression,totalRX
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,LA,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,LA,1,F,68
2011,Formoterol Fumarate,FORADIL AEROLIZER,LA,1,F,113
2011,Formoterol Fumarate,FORADIL AEROLIZER,LA,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,LA,1,F,2083
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,LA,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,LA,1,F,75
2011,Arformoterol Tartrate,BROVANA,LA,2,F,178
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,LA,2,F,5784
2011,Roflumilast,DALIRESP,LA,2,F,462
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,LA,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,LA,2,F,58
2011,Formoterol Fumarate,FORADIL AEROLIZER,LA,2,F,97
2011,Formoterol Fumarate,FORADIL AEROLIZER,LA,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,LA,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,LA,2,F,2124
2011,Formoterol Fumarate,PERFOROMIST,LA,2,F,55
2011,Arformoterol Tartrate,BROVANA,MA,1,F,116
2011,Arformoterol Tartrate,BROVANA,MA,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MA,1,F,8730
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MA,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MA,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MA,1,F,193
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MA,1,F,4968
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MA,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,MA,1,F,119
2011,Arformoterol Tartrate,BROVANA,MA,2,F,136
2011,Arformoterol Tartrate,BROVANA,MA,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MA,2,F,8141
2011,Roflumilast,DALIRESP,MA,2,T,0
2011,Roflumilast,DALIRESP,MA,2,F,31
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MA,2,F,71
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MA,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MA,2,F,210
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MA,2,F,4782
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MA,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,MA,2,F,146
2011,Arformoterol Tartrate,BROVANA,MD,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MD,1,F,7745
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MD,1,F,425
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MD,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MD,1,F,251
2011,Formoterol Fumarate,FORADIL AEROLIZER,MD,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MD,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MD,1,F,2780
2011,Formoterol Fumarate,PERFOROMIST,MD,1,T,0
2011,Arformoterol Tartrate,BROVANA,MD,2,T,0
2011,Arformoterol Tartrate,BROVANA,MD,2,F,28
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MD,2,F,7665
2011,Roflumilast,DALIRESP,MD,2,T,0
2011,Roflumilast,DALIRESP,MD,2,F,20
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MD,2,F,785
2011,Formoterol Fumarate,FORADIL AEROLIZER,MD,2,F,258
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MD,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MD,2,F,2952
2011,Formoterol Fumarate,PERFOROMIST,MD,2,T,0
2011,Arformoterol Tartrate,BROVANA,ME,1,F,53
2011,Arformoterol Tartrate,BROVANA,ME,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,ME,1,F,3864
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,ME,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,ME,1,F,108
2011,Formoterol Fumarate,FORADIL AEROLIZER,ME,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ME,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ME,1,F,2848
2011,Formoterol Fumarate,PERFOROMIST,ME,1,F,44
2011,Arformoterol Tartrate,BROVANA,ME,2,F,74
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,ME,2,F,3971
2011,Roflumilast,DALIRESP,ME,2,T,0
2011,Roflumilast,DALIRESP,ME,2,F,22
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,ME,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,ME,2,F,96
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ME,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ME,2,F,3086
2011,Formoterol Fumarate,PERFOROMIST,ME,2,F,36
2011,Arformoterol Tartrate,BROVANA,MI,1,T,0
2011,Arformoterol Tartrate,BROVANA,MI,1,F,219
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MI,1,F,10328
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MI,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MI,1,F,13
2011,Formoterol Fumarate,FORADIL AEROLIZER,MI,1,F,269
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MI,1,F,2964
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MI,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,MI,1,F,94
2011,Formoterol Fumarate,PERFOROMIST,MI,1,T,0
2011,Arformoterol Tartrate,BROVANA,MI,2,T,0
2011,Arformoterol Tartrate,BROVANA,MI,2,F,204
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MI,2,F,10017
2011,Roflumilast,DALIRESP,MI,2,T,0
2011,Roflumilast,DALIRESP,MI,2,F,24
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MI,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MI,2,F,42
2011,Formoterol Fumarate,FORADIL AEROLIZER,MI,2,F,296
2011,Formoterol Fumarate,FORADIL AEROLIZER,MI,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MI,2,F,3820
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MI,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,MI,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,MI,2,F,100
2011,Arformoterol Tartrate,BROVANA,MN,1,T,0
2011,Arformoterol Tartrate,BROVANA,MN,1,F,184
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MN,1,F,3420
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MN,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MN,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MN,1,F,74
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MN,1,F,7039
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MN,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,MN,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,MN,1,F,58
2011,Arformoterol Tartrate,BROVANA,MN,2,F,299
2011,Arformoterol Tartrate,BROVANA,MN,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MN,2,F,4545
2011,Roflumilast,DALIRESP,MN,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MN,2,F,29
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MN,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MN,2,F,142
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MN,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MN,2,F,8926
2011,Formoterol Fumarate,PERFOROMIST,MN,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,MN,2,F,101
2011,Arformoterol Tartrate,BROVANA,MO,1,F,376
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MO,1,F,14735
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MO,1,F,62
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MO,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MO,1,F,260
2011,Formoterol Fumarate,FORADIL AEROLIZER,MO,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MO,1,F,7341
2011,Formoterol Fumarate,PERFOROMIST,MO,1,F,1291
2011,Arformoterol Tartrate,BROVANA,MO,2,F,397
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MO,2,F,14779
2011,Roflumilast,DALIRESP,MO,2,F,276
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MO,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MO,2,F,18
2011,Formoterol Fumarate,FORADIL AEROLIZER,MO,2,F,238
2011,Formoterol Fumarate,FORADIL AEROLIZER,MO,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MO,2,F,7424
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MO,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,MO,2,F,1494
2011,Arformoterol Tartrate,BROVANA,MS,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MS,1,F,1406
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MS,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MS,1,F,44
2011,Formoterol Fumarate,FORADIL AEROLIZER,MS,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MS,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,MS,1,T,0
2011,Arformoterol Tartrate,BROVANA,MS,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MS,2,F,3001
2011,Roflumilast,DALIRESP,MS,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MS,2,F,85
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MS,2,F,538
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MS,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,MS,2,T,0
2011,Arformoterol Tartrate,BROVANA,MT,1,T,0
2011,Arformoterol Tartrate,BROVANA,MT,1,F,39
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MT,1,F,1002
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MT,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MT,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MT,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MT,1,F,1594
2011,Formoterol Fumarate,PERFOROMIST,MT,1,T,0
2011,Arformoterol Tartrate,BROVANA,MT,2,T,0
2011,Arformoterol Tartrate,BROVANA,MT,2,F,80
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,MT,2,F,1053
2011,Roflumilast,DALIRESP,MT,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MT,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,MT,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MT,2,F,1465
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MT,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,MT,2,T,0
2011,Arformoterol Tartrate,BROVANA,NC,1,F,623
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NC,1,F,11637
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NC,1,F,102
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NC,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NC,1,F,216
2011,Formoterol Fumarate,FORADIL AEROLIZER,NC,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NC,1,F,3465
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NC,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,NC,1,F,347
2011,Arformoterol Tartrate,BROVANA,NC,2,F,522
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NC,2,F,11348
2011,Roflumilast,DALIRESP,NC,2,F,145
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NC,2,F,249
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NC,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NC,2,F,226
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NC,2,F,2455
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NC,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,NC,2,F,361
2011,Arformoterol Tartrate,BROVANA,NE,1,F,230
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NE,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NE,1,F,1363
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NE,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NE,1,F,92
2011,Formoterol Fumarate,FORADIL AEROLIZER,NE,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NE,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NE,1,F,1007
2011,Formoterol Fumarate,PERFOROMIST,NE,1,F,38
2011,Arformoterol Tartrate,BROVANA,NE,2,F,284
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NE,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NE,2,F,1501
2011,Roflumilast,DALIRESP,NE,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NE,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NE,2,F,95
2011,Formoterol Fumarate,FORADIL AEROLIZER,NE,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NE,2,F,17
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NE,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NE,2,F,1290
2011,Formoterol Fumarate,PERFOROMIST,NE,2,T,0
2011,Arformoterol Tartrate,BROVANA,NH,1,T,0
2011,Arformoterol Tartrate,BROVANA,NH,1,F,18
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NH,1,F,1470
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NH,1,F,54
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NH,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NH,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NH,1,F,2058
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NH,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,NH,1,T,0
2011,Arformoterol Tartrate,BROVANA,NH,2,T,0
2011,Arformoterol Tartrate,BROVANA,NH,2,F,24
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NH,2,F,1439
2011,Roflumilast,DALIRESP,NH,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NH,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NH,2,F,20
2011,Formoterol Fumarate,FORADIL AEROLIZER,NH,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NH,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NH,2,F,1957
2011,Arformoterol Tartrate,BROVANA,NJ,1,F,231
2011,Arformoterol Tartrate,BROVANA,NJ,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NJ,1,F,3483
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NJ,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NJ,1,F,34
2011,Formoterol Fumarate,FORADIL AEROLIZER,NJ,1,F,261
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NJ,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NJ,1,F,3634
2011,Formoterol Fumarate,PERFOROMIST,NJ,1,F,158
2011,Arformoterol Tartrate,BROVANA,NJ,2,F,162
2011,Arformoterol Tartrate,BROVANA,NJ,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NJ,2,F,3171
2011,Roflumilast,DALIRESP,NJ,2,F,171
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NJ,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NJ,2,F,184
2011,Formoterol Fumarate,FORADIL AEROLIZER,NJ,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NJ,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NJ,2,F,3220
2011,Formoterol Fumarate,PERFOROMIST,NJ,2,F,175
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NM,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NM,1,F,1780
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NM,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NM,1,F,36
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NM,1,F,792
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NM,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,NM,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NM,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NM,2,F,1371
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NM,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NM,2,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NM,2,F,41
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NM,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NM,2,F,471
2011,Arformoterol Tartrate,BROVANA,NV,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NV,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NV,1,F,1334
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NV,1,F,93
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NV,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NV,1,T,0
2011,Formoterol Fumarate,FORADIL AEROLIZER,NV,1,F,85
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NV,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NV,1,F,770
2011,Formoterol Fumarate,PERFOROMIST,NV,1,T,0
2011,Arformoterol Tartrate,BROVANA,NV,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NV,2,F,1394
2011,Roflumilast,DALIRESP,NV,2,F,108
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NV,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NV,2,F,49
2011,Formoterol Fumarate,FORADIL AEROLIZER,NV,2,F,82
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NV,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NV,2,F,671
2011,Formoterol Fumarate,PERFOROMIST,NV,2,T,0
2011,Arformoterol Tartrate,BROVANA,NY,1,F,1235
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NY,1,F,25236
2011,Roflumilast,DALIRESP,NY,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NY,1,F,88
2011,Formoterol Fumarate,FORADIL AEROLIZER,NY,1,F,1074
2011,Formoterol Fumarate,FORADIL AEROLIZER,NY,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NY,1,F,9007
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NY,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,NY,1,F,539
2011,Arformoterol Tartrate,BROVANA,NY,2,F,908
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NY,2,F,24059
2011,Roflumilast,DALIRESP,NY,2,F,908
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NY,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NY,2,F,15
2011,Formoterol Fumarate,FORADIL AEROLIZER,NY,2,F,1108
2011,Formoterol Fumarate,FORADIL AEROLIZER,NY,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NY,2,F,10556
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NY,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,NY,2,F,496
2011,Arformoterol Tartrate,BROVANA,OH,1,F,289
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OH,1,F,19072
2011,Formoterol Fumarate,FORADIL AEROLIZER,OH,1,F,837
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OH,1,F,10118
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OH,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,OH,1,F,175
2011,Arformoterol Tartrate,BROVANA,OH,2,F,215
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OH,2,F,14372
2011,Roflumilast,DALIRESP,OH,2,F,366
2011,Formoterol Fumarate,FORADIL AEROLIZER,OH,2,F,598
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OH,2,F,6523
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OH,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,OH,2,F,199
2011,Arformoterol Tartrate,BROVANA,OK,1,T,0
2011,Arformoterol Tartrate,BROVANA,OK,1,F,119
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OK,1,F,3117
2011,Roflumilast,DALIRESP,OK,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OK,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OK,1,F,31
2011,Formoterol Fumarate,FORADIL AEROLIZER,OK,1,F,168
2011,Formoterol Fumarate,FORADIL AEROLIZER,OK,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OK,1,F,3816
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OK,1,T,0
2011,Formoterol Fumarate,PERFOROMIST,OK,1,F,51
2011,Arformoterol Tartrate,BROVANA,OK,2,T,0
2011,Arformoterol Tartrate,BROVANA,OK,2,F,149
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OK,2,F,3061
2011,Roflumilast,DALIRESP,OK,2,T,0
2011,Roflumilast,DALIRESP,OK,2,F,27
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OK,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OK,2,F,16
2011,Formoterol Fumarate,FORADIL AEROLIZER,OK,2,F,116
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OK,2,F,3978
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OK,2,T,0
2011,Formoterol Fumarate,PERFOROMIST,OK,2,F,89
2011,Arformoterol Tartrate,BROVANA,OR,1,F,55
2011,Arformoterol Tartrate,BROVANA,OR,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OR,1,F,6365
2011,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OR,1,F,2049
2011,Formoterol Fumarate,FORADIL AEROLIZER,OR,1,F,114
2011,Formoterol Fumarate,FORADIL AEROLIZER,OR,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OR,1,T,0
