year,gennme,state,halfyear,suppression,totalRX
2011,Albuterol Sulfate/Ipratropium Bromide,VT,1,T,0
2011,Arformoterol Tartrate,VT,1,T,0
2011,Formoterol Fumarate,VT,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,VT,2,F,1992
2011,Albuterol Sulfate/Ipratropium Bromide,VT,2,T,0
2011,Arformoterol Tartrate,VT,2,T,0
2011,Formoterol Fumarate,VT,2,F,25
2011,Formoterol Fumarate,VT,2,T,0
2011,Roflumilast,VT,2,T,0
2011,Roflumilast,VT,2,F,17
2011,Albuterol Sulfate/Ipratropium Bromide,WA,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WA,1,F,9372
2011,Arformoterol Tartrate,WA,1,T,0
2011,Formoterol Fumarate,WA,1,F,417
2011,Formoterol Fumarate,WA,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WA,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WA,2,F,9374
2011,Arformoterol Tartrate,WA,2,T,0
2011,Formoterol Fumarate,WA,2,F,426
2011,Formoterol Fumarate,WA,2,T,0
2011,Roflumilast,WA,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WI,1,F,17313
2011,Albuterol Sulfate/Ipratropium Bromide,WI,1,T,0
2011,Arformoterol Tartrate,WI,1,F,67
2011,Formoterol Fumarate,WI,1,F,320
2011,Formoterol Fumarate,WI,1,T,0
2011,Roflumilast,WI,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WI,2,F,18817
2011,Albuterol Sulfate/Ipratropium Bromide,WI,2,T,0
2011,Arformoterol Tartrate,WI,2,F,143
2011,Formoterol Fumarate,WI,2,F,431
2011,Formoterol Fumarate,WI,2,T,0
2011,Roflumilast,WI,2,T,0
2011,Roflumilast,WI,2,F,80
2011,Albuterol Sulfate/Ipratropium Bromide,WV,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WV,1,F,5544
2011,Arformoterol Tartrate,WV,1,F,189
2011,Formoterol Fumarate,WV,1,F,239
2011,Formoterol Fumarate,WV,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WV,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WV,2,F,5349
2011,Arformoterol Tartrate,WV,2,F,190
2011,Formoterol Fumarate,WV,2,F,197
2011,Roflumilast,WV,2,F,117
2011,Albuterol Sulfate/Ipratropium Bromide,WY,1,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WY,1,F,937
2011,Arformoterol Tartrate,WY,1,F,57
2011,Arformoterol Tartrate,WY,1,T,0
2011,Formoterol Fumarate,WY,1,T,0
2011,Formoterol Fumarate,WY,1,F,16
2011,Albuterol Sulfate/Ipratropium Bromide,WY,2,T,0
2011,Albuterol Sulfate/Ipratropium Bromide,WY,2,F,947
2011,Arformoterol Tartrate,WY,2,F,80
2011,Arformoterol Tartrate,WY,2,T,0
2011,Formoterol Fumarate,WY,2,T,0
2011,Roflumilast,WY,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AK,1,F,1565
2012,Albuterol Sulfate/Ipratropium Bromide,AK,1,T,0
2012,Arformoterol Tartrate,AK,1,T,0
2012,Formoterol Fumarate,AK,1,T,0
2012,Roflumilast,AK,1,F,73
2012,Albuterol Sulfate/Ipratropium Bromide,AK,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AK,2,F,1551
2012,Arformoterol Tartrate,AK,2,T,0
2012,Formoterol Fumarate,AK,2,T,0
2012,Roflumilast,AK,2,F,120
2012,Albuterol Sulfate/Ipratropium Bromide,AL,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AL,1,F,9254
2012,Arformoterol Tartrate,AL,1,F,293
2012,Formoterol Fumarate,AL,1,F,945
2012,Formoterol Fumarate,AL,1,T,0
2012,Roflumilast,AL,1,F,705
2012,Roflumilast,AL,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AL,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AL,2,F,10233
2012,Arformoterol Tartrate,AL,2,F,378
2012,Formoterol Fumarate,AL,2,F,648
2012,Formoterol Fumarate,AL,2,T,0
2012,Roflumilast,AL,2,F,660
2012,Roflumilast,AL,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AR,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AR,1,F,3000
2012,Arformoterol Tartrate,AR,1,T,0
2012,Arformoterol Tartrate,AR,1,F,29
2012,Formoterol Fumarate,AR,1,F,45
2012,Formoterol Fumarate,AR,1,T,0
2012,Indacaterol Maleate,AR,1,T,0
2012,Roflumilast,AR,1,F,37
2012,Albuterol Sulfate/Ipratropium Bromide,AR,2,F,2823
2012,Albuterol Sulfate/Ipratropium Bromide,AR,2,T,0
2012,Arformoterol Tartrate,AR,2,T,0
2012,Arformoterol Tartrate,AR,2,F,15
2012,Formoterol Fumarate,AR,2,F,44
2012,Formoterol Fumarate,AR,2,T,0
2012,Indacaterol Maleate,AR,2,T,0
2012,Roflumilast,AR,2,F,64
2012,Albuterol Sulfate/Ipratropium Bromide,AZ,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AZ,1,F,10129
2012,Arformoterol Tartrate,AZ,1,T,0
2012,Arformoterol Tartrate,AZ,1,F,77
2012,Formoterol Fumarate,AZ,1,T,0
2012,Formoterol Fumarate,AZ,1,F,152
2012,Roflumilast,AZ,1,F,127
2012,Roflumilast,AZ,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AZ,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,AZ,2,F,6665
2012,Arformoterol Tartrate,AZ,2,T,0
2012,Arformoterol Tartrate,AZ,2,F,53
2012,Formoterol Fumarate,AZ,2,F,151
2012,Formoterol Fumarate,AZ,2,T,0
2012,Roflumilast,AZ,2,F,105
2012,Albuterol Sulfate/Ipratropium Bromide,CA,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CA,1,F,39195
2012,Arformoterol Tartrate,CA,1,F,117
2012,Arformoterol Tartrate,CA,1,T,0
2012,Formoterol Fumarate,CA,1,F,534
2012,Formoterol Fumarate,CA,1,T,0
2012,Roflumilast,CA,1,F,469
2012,Roflumilast,CA,1,T,0
2012,Aclidinium Bromide,CA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CA,2,F,39243
2012,Arformoterol Tartrate,CA,2,F,177
2012,Formoterol Fumarate,CA,2,F,526
2012,Formoterol Fumarate,CA,2,T,0
2012,Indacaterol Maleate,CA,2,T,0
2012,Roflumilast,CA,2,F,718
2012,Roflumilast,CA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CO,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CO,1,F,5638
2012,Arformoterol Tartrate,CO,1,T,0
2012,Formoterol Fumarate,CO,1,F,98
2012,Roflumilast,CO,1,F,99
2012,Albuterol Sulfate/Ipratropium Bromide,CO,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CO,2,F,5849
2012,Arformoterol Tartrate,CO,2,T,0
2012,Formoterol Fumarate,CO,2,F,125
2012,Indacaterol Maleate,CO,2,T,0
2012,Roflumilast,CO,2,F,134
2012,Albuterol Sulfate/Ipratropium Bromide,CT,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CT,1,F,9504
2012,Arformoterol Tartrate,CT,1,F,322
2012,Formoterol Fumarate,CT,1,F,330
2012,Roflumilast,CT,1,F,302
2012,Roflumilast,CT,1,T,0
2012,Aclidinium Bromide,CT,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CT,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,CT,2,F,11670
2012,Arformoterol Tartrate,CT,2,F,427
2012,Formoterol Fumarate,CT,2,F,296
2012,Formoterol Fumarate,CT,2,T,0
2012,Indacaterol Maleate,CT,2,T,0
2012,Roflumilast,CT,2,F,396
2012,Roflumilast,CT,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,DC,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,DC,1,F,3244
2012,Arformoterol Tartrate,DC,1,T,0
2012,Formoterol Fumarate,DC,1,F,485
2012,Roflumilast,DC,1,F,30
2012,Albuterol Sulfate/Ipratropium Bromide,DC,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,DC,2,F,2674
2012,Arformoterol Tartrate,DC,2,T,0
2012,Formoterol Fumarate,DC,2,F,408
2012,Formoterol Fumarate,DC,2,T,0
2012,Roflumilast,DC,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,DE,1,F,1212
2012,Albuterol Sulfate/Ipratropium Bromide,DE,1,T,0
2012,Arformoterol Tartrate,DE,1,T,0
2012,Formoterol Fumarate,DE,1,F,61
2012,Formoterol Fumarate,DE,1,T,0
2012,Roflumilast,DE,1,F,48
2012,Albuterol Sulfate/Ipratropium Bromide,DE,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,DE,2,F,1231
2012,Arformoterol Tartrate,DE,2,T,0
2012,Formoterol Fumarate,DE,2,F,46
2012,Formoterol Fumarate,DE,2,T,0
2012,Roflumilast,DE,2,F,51
2012,Albuterol Sulfate/Ipratropium Bromide,FL,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,FL,1,F,16616
2012,Arformoterol Tartrate,FL,1,T,0
2012,Arformoterol Tartrate,FL,1,F,136
2012,Formoterol Fumarate,FL,1,F,270
2012,Formoterol Fumarate,FL,1,T,0
2012,Roflumilast,FL,1,T,0
2012,Roflumilast,FL,1,F,1045
2012,Albuterol Sulfate/Ipratropium Bromide,FL,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,FL,2,F,37343
2012,Arformoterol Tartrate,FL,2,T,0
2012,Arformoterol Tartrate,FL,2,F,294
2012,Formoterol Fumarate,FL,2,F,424
2012,Formoterol Fumarate,FL,2,T,0
2012,Roflumilast,FL,2,F,2008
2012,Roflumilast,FL,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,GA,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,GA,1,F,14649
2012,Arformoterol Tartrate,GA,1,F,36
2012,Arformoterol Tartrate,GA,1,T,0
2012,Formoterol Fumarate,GA,1,F,275
2012,Formoterol Fumarate,GA,1,T,0
2012,Roflumilast,GA,1,T,0
2012,Roflumilast,GA,1,F,109
2012,Albuterol Sulfate/Ipratropium Bromide,GA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,GA,2,F,14763
2012,Arformoterol Tartrate,GA,2,T,0
2012,Formoterol Fumarate,GA,2,T,0
2012,Formoterol Fumarate,GA,2,F,234
2012,Roflumilast,GA,2,F,178
2012,Roflumilast,GA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,HI,1,F,2199
2012,Albuterol Sulfate/Ipratropium Bromide,HI,1,T,0
2012,Arformoterol Tartrate,HI,1,T,0
2012,Formoterol Fumarate,HI,1,T,0
2012,Roflumilast,HI,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,HI,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,HI,2,F,2272
2012,Arformoterol Tartrate,HI,2,T,0
2012,Formoterol Fumarate,HI,2,T,0
2012,Roflumilast,HI,2,T,0
2012,Roflumilast,HI,2,F,21
2012,Albuterol Sulfate/Ipratropium Bromide,IA,1,F,8736
2012,Albuterol Sulfate/Ipratropium Bromide,IA,1,T,0
2012,Arformoterol Tartrate,IA,1,F,608
2012,Formoterol Fumarate,IA,1,T,0
2012,Formoterol Fumarate,IA,1,F,141
2012,Roflumilast,IA,1,F,101
2012,Aclidinium Bromide,IA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,IA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,IA,2,F,9222
2012,Arformoterol Tartrate,IA,2,F,791
2012,Formoterol Fumarate,IA,2,T,0
2012,Formoterol Fumarate,IA,2,F,155
2012,Roflumilast,IA,2,F,124
2012,Albuterol Sulfate/Ipratropium Bromide,ID,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,ID,1,F,2973
2012,Arformoterol Tartrate,ID,1,F,187
2012,Formoterol Fumarate,ID,1,F,206
2012,Roflumilast,ID,1,F,64
2012,Aclidinium Bromide,ID,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,ID,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,ID,2,F,3086
2012,Arformoterol Tartrate,ID,2,F,336
2012,Formoterol Fumarate,ID,2,F,165
2012,Roflumilast,ID,2,F,83
2012,Roflumilast,ID,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,IL,1,F,15379
2012,Albuterol Sulfate/Ipratropium Bromide,IL,1,T,0
2012,Arformoterol Tartrate,IL,1,F,390
2012,Formoterol Fumarate,IL,1,F,415
2012,Roflumilast,IL,1,F,70
2012,Albuterol Sulfate/Ipratropium Bromide,IL,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,IL,2,F,17112
2012,Arformoterol Tartrate,IL,2,F,316
2012,Arformoterol Tartrate,IL,2,T,0
2012,Formoterol Fumarate,IL,2,F,431
2012,Formoterol Fumarate,IL,2,T,0
2012,Roflumilast,IL,2,F,220
2012,Albuterol Sulfate/Ipratropium Bromide,IN,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,IN,1,F,18422
2012,Arformoterol Tartrate,IN,1,F,388
2012,Formoterol Fumarate,IN,1,F,752
2012,Formoterol Fumarate,IN,1,T,0
2012,Indacaterol Maleate,IN,1,T,0
2012,Roflumilast,IN,1,F,419
2012,Aclidinium Bromide,IN,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,IN,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,IN,2,F,14316
2012,Arformoterol Tartrate,IN,2,F,1048
2012,Formoterol Fumarate,IN,2,F,917
2012,Formoterol Fumarate,IN,2,T,0
2012,Indacaterol Maleate,IN,2,T,0
2012,Roflumilast,IN,2,F,515
2012,Albuterol Sulfate/Ipratropium Bromide,KS,1,F,4826
2012,Albuterol Sulfate/Ipratropium Bromide,KS,1,T,0
2012,Arformoterol Tartrate,KS,1,F,610
2012,Arformoterol Tartrate,KS,1,T,0
2012,Formoterol Fumarate,KS,1,F,252
2012,Roflumilast,KS,1,F,251
2012,Aclidinium Bromide,KS,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,KS,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,KS,2,F,4868
2012,Arformoterol Tartrate,KS,2,F,675
2012,Arformoterol Tartrate,KS,2,T,0
2012,Formoterol Fumarate,KS,2,T,0
2012,Formoterol Fumarate,KS,2,F,215
2012,Roflumilast,KS,2,F,335
2012,Albuterol Sulfate/Ipratropium Bromide,KY,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,KY,1,F,18966
2012,Arformoterol Tartrate,KY,1,T,0
2012,Arformoterol Tartrate,KY,1,F,98
2012,Formoterol Fumarate,KY,1,T,0
2012,Formoterol Fumarate,KY,1,F,223
2012,Roflumilast,KY,1,F,540
2012,Roflumilast,KY,1,T,0
2012,Aclidinium Bromide,KY,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,KY,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,KY,2,F,22305
2012,Arformoterol Tartrate,KY,2,T,0
2012,Arformoterol Tartrate,KY,2,F,70
2012,Formoterol Fumarate,KY,2,T,0
2012,Formoterol Fumarate,KY,2,F,202
2012,Indacaterol Maleate,KY,2,T,0
2012,Roflumilast,KY,2,F,730
2012,Roflumilast,KY,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,LA,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,LA,1,F,7867
2012,Arformoterol Tartrate,LA,1,F,155
2012,Formoterol Fumarate,LA,1,F,130
2012,Formoterol Fumarate,LA,1,T,0
2012,Roflumilast,LA,1,F,663
2012,Roflumilast,LA,1,T,0
2012,Aclidinium Bromide,LA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,LA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,LA,2,F,9054
2012,Arformoterol Tartrate,LA,2,T,0
2012,Arformoterol Tartrate,LA,2,F,181
2012,Formoterol Fumarate,LA,2,T,0
2012,Formoterol Fumarate,LA,2,F,135
2012,Roflumilast,LA,2,F,1038
2012,Roflumilast,LA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MA,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MA,1,F,14142
2012,Arformoterol Tartrate,MA,1,F,169
2012,Arformoterol Tartrate,MA,1,T,0
2012,Formoterol Fumarate,MA,1,F,335
2012,Formoterol Fumarate,MA,1,T,0
2012,Roflumilast,MA,1,T,0
2012,Roflumilast,MA,1,F,129
2012,Albuterol Sulfate/Ipratropium Bromide,MA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MA,2,F,12614
2012,Arformoterol Tartrate,MA,2,F,114
2012,Arformoterol Tartrate,MA,2,T,0
2012,Formoterol Fumarate,MA,2,F,293
2012,Formoterol Fumarate,MA,2,T,0
2012,Roflumilast,MA,2,F,227
2012,Roflumilast,MA,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MD,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MD,1,F,11880
2012,Arformoterol Tartrate,MD,1,T,0
2012,Formoterol Fumarate,MD,1,F,253
2012,Formoterol Fumarate,MD,1,T,0
2012,Roflumilast,MD,1,T,0
2012,Roflumilast,MD,1,F,46
2012,Albuterol Sulfate/Ipratropium Bromide,MD,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MD,2,F,12302
2012,Arformoterol Tartrate,MD,2,T,0
2012,Arformoterol Tartrate,MD,2,F,14
2012,Formoterol Fumarate,MD,2,T,0
2012,Formoterol Fumarate,MD,2,F,214
2012,Roflumilast,MD,2,F,85
2012,Albuterol Sulfate/Ipratropium Bromide,ME,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,ME,1,F,7085
2012,Arformoterol Tartrate,ME,1,T,0
2012,Arformoterol Tartrate,ME,1,F,69
2012,Formoterol Fumarate,ME,1,F,146
2012,Roflumilast,ME,1,F,96
2012,Albuterol Sulfate/Ipratropium Bromide,ME,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,ME,2,F,7500
2012,Arformoterol Tartrate,ME,2,F,71
2012,Formoterol Fumarate,ME,2,F,185
2012,Roflumilast,ME,2,F,102
2012,Albuterol Sulfate/Ipratropium Bromide,MI,1,F,14209
2012,Albuterol Sulfate/Ipratropium Bromide,MI,1,T,0
2012,Arformoterol Tartrate,MI,1,T,0
2012,Arformoterol Tartrate,MI,1,F,195
2012,Formoterol Fumarate,MI,1,F,399
2012,Formoterol Fumarate,MI,1,T,0
2012,Roflumilast,MI,1,T,0
2012,Roflumilast,MI,1,F,117
2012,Albuterol Sulfate/Ipratropium Bromide,MI,2,F,14483
2012,Albuterol Sulfate/Ipratropium Bromide,MI,2,T,0
2012,Arformoterol Tartrate,MI,2,F,235
2012,Arformoterol Tartrate,MI,2,T,0
2012,Formoterol Fumarate,MI,2,F,402
2012,Formoterol Fumarate,MI,2,T,0
2012,Roflumilast,MI,2,F,234
2012,Roflumilast,MI,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MN,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MN,1,F,15468
2012,Arformoterol Tartrate,MN,1,F,365
2012,Arformoterol Tartrate,MN,1,T,0
2012,Formoterol Fumarate,MN,1,F,356
2012,Formoterol Fumarate,MN,1,T,0
2012,Roflumilast,MN,1,T,0
2012,Roflumilast,MN,1,F,31
2012,Albuterol Sulfate/Ipratropium Bromide,MN,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MN,2,F,16190
2012,Arformoterol Tartrate,MN,2,T,0
2012,Arformoterol Tartrate,MN,2,F,455
2012,Formoterol Fumarate,MN,2,F,376
2012,Formoterol Fumarate,MN,2,T,0
2012,Indacaterol Maleate,MN,2,T,0
2012,Roflumilast,MN,2,T,0
2012,Roflumilast,MN,2,F,114
2012,Albuterol Sulfate/Ipratropium Bromide,MO,1,F,21555
2012,Albuterol Sulfate/Ipratropium Bromide,MO,1,T,0
2012,Arformoterol Tartrate,MO,1,F,527
2012,Formoterol Fumarate,MO,1,F,1343
2012,Roflumilast,MO,1,F,763
2012,Aclidinium Bromide,MO,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MO,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MO,2,F,22093
2012,Arformoterol Tartrate,MO,2,F,794
2012,Formoterol Fumarate,MO,2,F,1452
2012,Formoterol Fumarate,MO,2,T,0
2012,Indacaterol Maleate,MO,2,T,0
2012,Roflumilast,MO,2,F,1727
2012,Roflumilast,MO,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MS,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MS,1,F,2557
2012,Arformoterol Tartrate,MS,1,T,0
2012,Formoterol Fumarate,MS,1,F,66
2012,Formoterol Fumarate,MS,1,T,0
2012,Roflumilast,MS,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MS,2,F,2522
2012,Albuterol Sulfate/Ipratropium Bromide,MS,2,T,0
2012,Arformoterol Tartrate,MS,2,T,0
2012,Formoterol Fumarate,MS,2,F,94
2012,Formoterol Fumarate,MS,2,T,0
2012,Roflumilast,MS,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MT,1,F,2557
2012,Albuterol Sulfate/Ipratropium Bromide,MT,1,T,0
2012,Arformoterol Tartrate,MT,1,T,0
2012,Arformoterol Tartrate,MT,1,F,95
2012,Formoterol Fumarate,MT,1,T,0
2012,Formoterol Fumarate,MT,1,F,16
2012,Roflumilast,MT,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,MT,2,F,2833
2012,Albuterol Sulfate/Ipratropium Bromide,MT,2,T,0
2012,Arformoterol Tartrate,MT,2,T,0
2012,Arformoterol Tartrate,MT,2,F,173
2012,Formoterol Fumarate,MT,2,F,24
2012,Formoterol Fumarate,MT,2,T,0
2012,Roflumilast,MT,2,F,32
2012,Albuterol Sulfate/Ipratropium Bromide,NC,1,F,13762
2012,Albuterol Sulfate/Ipratropium Bromide,NC,1,T,0
2012,Arformoterol Tartrate,NC,1,F,352
2012,Formoterol Fumarate,NC,1,F,389
2012,Formoterol Fumarate,NC,1,T,0
2012,Indacaterol Maleate,NC,1,T,0
2012,Roflumilast,NC,1,F,470
2012,Albuterol Sulfate/Ipratropium Bromide,NC,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NC,2,F,12921
2012,Arformoterol Tartrate,NC,2,F,359
2012,Formoterol Fumarate,NC,2,F,468
2012,Formoterol Fumarate,NC,2,T,0
2012,Indacaterol Maleate,NC,2,T,0
2012,Roflumilast,NC,2,F,685
2012,Roflumilast,NC,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NE,1,F,3032
2012,Albuterol Sulfate/Ipratropium Bromide,NE,1,T,0
2012,Arformoterol Tartrate,NE,1,T,0
2012,Arformoterol Tartrate,NE,1,F,213
2012,Formoterol Fumarate,NE,1,F,40
2012,Formoterol Fumarate,NE,1,T,0
2012,Roflumilast,NE,1,T,0
2012,Roflumilast,NE,1,F,18
2012,Albuterol Sulfate/Ipratropium Bromide,NE,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NE,2,F,3263
2012,Arformoterol Tartrate,NE,2,T,0
2012,Arformoterol Tartrate,NE,2,F,279
2012,Formoterol Fumarate,NE,2,F,57
2012,Formoterol Fumarate,NE,2,T,0
2012,Roflumilast,NE,2,T,0
2012,Roflumilast,NE,2,F,69
2012,Albuterol Sulfate/Ipratropium Bromide,NH,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NH,1,F,3241
2012,Arformoterol Tartrate,NH,1,T,0
2012,Formoterol Fumarate,NH,1,T,0
2012,Roflumilast,NH,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NH,2,F,3837
2012,Albuterol Sulfate/Ipratropium Bromide,NH,2,T,0
2012,Arformoterol Tartrate,NH,2,T,0
2012,Arformoterol Tartrate,NH,2,F,99
2012,Formoterol Fumarate,NH,2,T,0
2012,Roflumilast,NH,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NJ,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NJ,1,F,9268
2012,Arformoterol Tartrate,NJ,1,F,232
2012,Arformoterol Tartrate,NJ,1,T,0
2012,Formoterol Fumarate,NJ,1,T,0
2012,Formoterol Fumarate,NJ,1,F,479
2012,Roflumilast,NJ,1,F,469
2012,Roflumilast,NJ,1,T,0
2012,Aclidinium Bromide,NJ,2,F,17
2012,Albuterol Sulfate/Ipratropium Bromide,NJ,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NJ,2,F,9310
2012,Arformoterol Tartrate,NJ,2,F,278
2012,Arformoterol Tartrate,NJ,2,T,0
2012,Formoterol Fumarate,NJ,2,T,0
2012,Formoterol Fumarate,NJ,2,F,463
2012,Indacaterol Maleate,NJ,2,T,0
2012,Roflumilast,NJ,2,F,564
2012,Roflumilast,NJ,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NM,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NM,1,F,2751
2012,Arformoterol Tartrate,NM,1,T,0
2012,Formoterol Fumarate,NM,1,T,0
2012,Formoterol Fumarate,NM,1,F,41
2012,Roflumilast,NM,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NM,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NM,2,F,2540
2012,Arformoterol Tartrate,NM,2,T,0
2012,Formoterol Fumarate,NM,2,T,0
2012,Formoterol Fumarate,NM,2,F,82
2012,Roflumilast,NM,2,T,0
2012,Roflumilast,NM,2,F,14
2012,Albuterol Sulfate/Ipratropium Bromide,NV,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NV,1,F,2689
2012,Arformoterol Tartrate,NV,1,T,0
2012,Arformoterol Tartrate,NV,1,F,20
2012,Formoterol Fumarate,NV,1,F,91
2012,Formoterol Fumarate,NV,1,T,0
2012,Indacaterol Maleate,NV,1,T,0
2012,Roflumilast,NV,1,F,268
2012,Roflumilast,NV,1,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NV,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NV,2,F,2823
2012,Arformoterol Tartrate,NV,2,F,65
2012,Arformoterol Tartrate,NV,2,T,0
2012,Formoterol Fumarate,NV,2,T,0
2012,Formoterol Fumarate,NV,2,F,38
2012,Indacaterol Maleate,NV,2,T,0
2012,Roflumilast,NV,2,F,297
2012,Roflumilast,NV,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NY,1,F,41266
2012,Albuterol Sulfate/Ipratropium Bromide,NY,1,T,0
2012,Arformoterol Tartrate,NY,1,F,1080
2012,Formoterol Fumarate,NY,1,F,2030
2012,Formoterol Fumarate,NY,1,T,0
2012,Indacaterol Maleate,NY,1,T,0
2012,Roflumilast,NY,1,F,1330
2012,Roflumilast,NY,1,T,0
2012,Aclidinium Bromide,NY,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,NY,2,F,38715
2012,Albuterol Sulfate/Ipratropium Bromide,NY,2,T,0
2012,Arformoterol Tartrate,NY,2,F,1049
2012,Formoterol Fumarate,NY,2,F,2078
2012,Formoterol Fumarate,NY,2,T,0
2012,Indacaterol Maleate,NY,2,T,0
2012,Roflumilast,NY,2,F,1559
2012,Roflumilast,NY,2,T,0
2012,Albuterol Sulfate/Ipratropium Bromide,OH,1,T,0
